URL,Location,Company,Employment Type,Years of Exp,Education Level,Data
"https://www.glassdoor.com/job-listing/software-engineer-cae-JV_IC1127583_KO0,17_KE18,21.htm?jl=1008837559974",Alabama,CAE,,5,,"Role and Responsibilities Summary CAE USA is seeking an experienced Software Engineer to work with high fidelity real-time immersive training systems for multi-domain military platforms. This position will work with the Research & Development Engineering team to develop, integrate, test, and demonstrate cutting edge technologies supporting our digital training and next-generation situational awareness solutions in support of our military customers. This position is based in Dothan, AL and will collaborate closely with engineering teams based in Florida (Tampa and Orlando) and Texas (Arlington). A significant part of this role will be to deploy, demonstrate, and maintain CAE’s latest training technologies at our Training Center in Dothan. Essential Duties and Responsibilities Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Support the development, deployment, and sustainment of technology demonstrators Present and conduct technology demonstrations to leadership and potential customers Support and participate in all phases of the software development life cycle, including requirements analysis, design, implementation, integration, and test. Must be self-motivated and expected to work independently with minimal supervision Report status on tasks and assignments Utilize a variety of software languages (i.e., C++, C#, Java, Python) on Windows, Linux, and mobile platforms and apply these technologies to the AR, VR, gaming, and mobile computing domains. Setup computer systems (include hardware and software installation and troubleshooting) Develop software/hardware interfaces Integrate and test VR/AR/MR hardware (VARJO, HoloLens, etc) Perform as part of an Agile (SAFe) team (scrums, planning, retrospectives) Qualifications and Education Requirements B S degree in Computer Engineering or Computer Science, or related engineering field with relevant experience 5 years of experience in an engineering or software development role Excellent written and verbal communication skills. Analytical math skills necessary to complete the required tasks. Experience writing C++, C#, Java, or JavaScript Experience with Angular JS, Node, Ext.js Experience using a source code repository such as Git Experience using a defect management system such as Jira Experience with Agile development methodologies Experience with real-time implementation of software and hardware integration Must be eligible for DoD Personal Security Clearance Due to U.S. Government contract requirements, only U.S. citizens are eligible for this role. Preferred Skills SAFe 5 Certification Experience with gaming technologies such as Unity 3D, Unreal Engine Experience with control loading systems for vehicle dynamics real-time simulation (Brunner, Bugeye, etc) Experience with Presagis Products such as Terra Vista or Creator Experience writing C++, C#, Java, or JavaScript Experience with Angular JS, Node, Ext.js Experience writing Ruby on Rails Experience writing Python Scripts Experience using OpenGL or WebGL Experience working with service-based architectures Experience with cloud environments such as AWS or Azure IAT Level 2 Certification (e.g. Security +) Experience with GDAL, GeoServer, OpenLayers or ESRI APIs Experience with OGC Standards such as WMS, WFS, WPS, WCS, GeoPackage, 3D Tiles, IS3, or CDB Experience with HTML, HTML5, CSS, XML, XSLT, and JSON Experience with Agile (SAFe) development methodologies Security Responsibilities Must comply with all company security and data protection / usage policies and procedures. Personally responsible for proper marking and handling of all information and materials, in any form. Shall not divulge any information, or afford access, to other employees not having a need-to-know. Shall not divulge information outside company without management approval. All government and proprietary information will be accessed and stored electronically on company provided resources.  Incumbent must be eligible for DoD Personal Security Clearance. Work Environment This job operates in a professional office environment. This role routinely uses standard office equipment such as computers, phones, photocopiers, filing cabinets and fax machines. Physical Demands The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Must be able to perform normal office duties (sitting for long periods at a desk and in technical meetings) Must be able to climb stairs on a regular basis Must be willing to work overtime Must be able to travel CONUS and to international sites Must be able to travel via car and airplane Other Duties Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for their job. Duties, responsibilities, and activities may change at any time with or without notice. CAE USA Inc. is an EOE/AA employer and gives consideration for employment to all qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status. If you’d like more information about your EEO rights as an applicant under the law, please click here Know Your Rights: Workplace Discrimination is Illegal. PAY TRANSPARENCY NONDISCRIMINATION PROVISION The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. Position Type  Regular CAE thanks all applicants for their interest. However, only those whose background and experience match the requirements of the role will be contacted. Equal Employment Opportunity At CAE, everyone is welcome to contribute to our success. With no exception. As captured in our overarching value ""One CAE"", we’re proud to work as one passionate, boundaryless and inclusive team. At CAE, all employees are welcome regardless of race, nationality, colour, religion, sex, gender identity or expression, sexual orientation, disability, neurodiversity or age."
"https://www.glassdoor.com/job-listing/software-engineer-staff-lockheed-martin-JV_IC1127653_KO0,23_KE24,39.htm?jl=1009075913169",Alabama,Lockheed Martin,"Fulltime, Flexible, Remote",100,,"Job ID: 651150BR  Date posted: Jan. 15, 2024  Program: THAAD  Description:Are you ready to take your career to a new level and work at an extraordinary company?  The coolest jobs on this planet... or any other... are with Lockheed Martin Space.  For over 100 years Lockheed Martin has been designing, building, fielding and supporting some of the most advanced technology in the skies. Are you ready to design what's coming next? Be part of a highly innovative team providing ingenious solutions to complex technical problems facing the aerospace industry. Do you want to be part of a culture that inspires employees to think big, perform with perfection and build incredible products? We provide the resources, inspiration and focus. If you have the passion and courage to dream big, then we want to build a better tomorrow with you.  As we enter a new era of Strategic Weapon Systems, Lockheed Martin is a pioneer, partner, innovator and builder. Our amazing people are on a mission to make a difference in the world and every single day we use our skills and experiences to craft, design and build solutions to some of the worlds' hardest engineering problems.   Lockheed Martin is looking for a dynamic, hardworking Software Engineer to support Software Item (SI) development and integration for the Terminal High Altitude Area Defense (THAAD) Peculiar Support Equipment (PSE) and System Services (SS) team within the Ground component. Basic Qualifications: Strong problem-solving and IT troubleshooting skillsExperience working with both Windows and RedHat Enterprise Linux operating systemsKnowledge of installing/configuring software packages via scripting (or automation)Experience operating in an Agile environmentTeam-oriented attitude and work styleGood communication skills and ability to collaborate with other teams. Desired Skills: Experience with Multi Factor Authentication and Data at Rest EncryptionCisco BackgroundFull software development lifecycle experienceExperience with writing Installation DocumentsSecurity + CertificationExperience with STIG ViewerExperience with WiresharkNetworking knowledge (IPv4, subnetting, routing)Cisco Certified Network Associate (CCNA) certification Security Clearance Statement: This position requires a government security clearance, you must be a US Citizen for consideration. Clearance Level: Secret Other Important Information You Should Know Expression of Interest: By applying to this job, you are expressing interest in this position and could be considered for other career opportunities where similar skills and requirements have been identified as a match. Should this match be identified you may be contacted for this and future openings. Ability to Work Remotely: Onsite Full-time: The work associated with this position will be performed onsite at a designated Lockheed Martin facility. Work Schedules: Lockheed Martin supports a variety of alternate work schedules that provide additional flexibility to our employees. Schedules range from standard 40 hours over a five day work week while others may be condensed. These condensed schedules provide employees with additional time away from the office and are in addition to our Paid Time off benefits. Schedule for this Position: 4x10 hour day, 3 days off per week Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status. The application window will close in 90 days; applicants are encouraged to apply within 5 - 30 days of the requisition posting date in order to receive optimal consideration. At Lockheed Martin, we use our passion for purposeful innovation to help keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds in the industry and truly make Lockheed Martin a great place to work.   With our employees as our priority, we provide diverse career opportunities designed to propel, develop, and boost agility. Our flexible schedules, competitive pay, and comprehensive benefits enable our employees to live a healthy, fulfilling life at and outside of work. We place an emphasis on empowering our employees by fostering an inclusive environment built upon integrity and corporate responsibility.  If this sounds like a culture you connect with, you're invited to apply for this role. Or, if you are unsure whether your experience aligns with the requirements of this position, we encourage you to search on Lockheed Martin Jobs, and apply for roles that align with your qualifications. Experience Level: Experienced Professional Business Unit: SPACE Relocation Available: Possible Career Area: Software Engineering Type: Full-Time Shift: First"
"https://www.glassdoor.com/job-listing/senior-software-engineer-intuitive-research-and-technology-corporation-JV_IC1127653_KO0,24_KE25,70.htm?jl=1009111404079",Alabama,Intuitive Research and Technology Corporation,,not given,,"INTUITIVE® is a nationally recognized Best Place to Work that provides solutions from design through production to sustainment by delivering targeted results. Our approach couples the latest technology with engineering expertise and analytical proficiency while remaining true to genuine customer relationships and a culture that fosters growth and opportunity. Our diverse portfolio of capabilities and extensive customer base allows our employees countless opportunities to pursue their passions and support our nation’s Warfighters. Join our team that encourages creativity, welcomes initiative, and seeks excellence. Start Building Your Future today! We are seeking an experienced Senior Software Engineer to design, develop, and support technical solutions and apply a variety of best practices. In this role, you will have an opportunity to solve technical challenges, work on complex, enterprise applications, and develop solutions that will have a meaningful impact on U.S. DOJ operations. The successful candidate should be familiar with agile methodologies and be able to apply them effectively in a team environment. Your daily responsibilities will include interpreting data, identifying trends, and analyzing results using data science techniques. You will get to work with AI-based technologies to create and enhance software to extract information from large data sets. A well-suited applicant will be a self-motivating individual capable of working independently and within a team environment and possess good oral and written communication skills. Required BS in Computer Science, Statistics, Mathematics or related technical field Five (5) years of experience in software and/or data engineering Proficiency in machine learning and/or statistical techniques Strong proficiency in programming languages such as Java and Python Some infrequent travel may be required Must have an in-scope security clearance Desired Experience in Data/ML Pipelines using S3, Athena, Glue, Airflow, Kinesis or Kafka, and Sagemaker Knowledge of Serverless Apps using S3, Lambda, Step Functions, API Gateway, AppSync, and Cognito Experience/understanding of Infrastructure as Code, Cloud Native, AWS, and Serverless Demonstrated software expertise using design patterns, clean coding, peer reviews, and unit testing Experience with AWS GovCloud and DoD Risk Management Framework (RMF) is a plus Disability Accommodation for Applicants - Intuitive Research and Technology Corporation is an Equal Employment Opportunity employer and provides reasonable accommodation for qualified individuals with disabilities and disabled veterans in its job application procedures. If you have any difficulty using our online system and you need an accommodation due to a disability, you may use the following alternative email address or phone number to contact us about your interest in employment at INTUITIVE hr@irtc-hq.com or 256-922-9300. Our process is to respond and to work with the requestor to identify a workable accommodation to the application process."
"https://www.glassdoor.com/job-listing/software-engineer-etl-alfa-insurance-corporate-careers-JV_IC1127704_KO0,21_KE22,54.htm?jl=1009086596263",Alabama,Alfa Insurance Corporate Careers,,not given,,Element with the specified ID not found.
"https://www.glassdoor.com/job-listing/senior-level-software-engineer-e4-technology-JV_IC1127653_KO0,30_KE31,44.htm?jl=1006860143452",Alabama,E,,10,Master,"Categories Software Enginer  Salary TBD  Location Huntsville, AL  Job Information Job Description  Senior-level Software Engineer supporting current Army Programs  If you are a Software Engineer with experience, please read on! E4 Technology, Inc. is a Professional, Engineering, and Information Technology (IT) Services Company focused on delivering tailored solutions to our customers. We provide a range of services to include the following:  Program Management Software Development Interoperability and Integration Testing Configuration Management Security Consulting Hardware Sales Integrated IT Solutions and Support  We are currently seeking qualified individuals with a minimum of 10 years Software Development experience to work directly onsite at one of our Army Government Customer installations. In addition the minimum experience and skillset identified below, a current DoD Secret Security Clearance is a plus, however, new security clearances can be issued by the customer on a case-by-case basis.  Top Reasons to Work with Us  E4 Technology, Inc. is a great small company that is growing and has the most competitive benefits and compensation package across industry.  What You Will Be Doing  In this role you will be responsible for deriving requirements, documenting the design and data structures, and developing software in Java and C++. The ideal candidate must be familiar with the software development life-cycle and familiarity with Agile principles. Additionally, understanding and how to follow CMMI practices is a plus.  What You Need for this Position  Minimum Education and/or Experience required:  Bachelor’s of Science Degree in Computer Science, Computer Engineering, or similar technical degree is required with a minimum of 10 years’ experience or a Master’s Degree and 8 years of experience, or at least 16 years of software development experience may be substituted in lieu of bachelor’s degree on a case-by-case basis. Experience developing software with Java and C++ in object oriented Working experience with Microsoft and LINUX operating environments  Preferred, but not required:  Current DoD Secret Security Clearance Experience developing HTML5 Web Applications Experience developing software under Agile principles Experience with User Interfaces (UI) and Human/Machine Interface (HMI) concepts Experience with Eclipse and Visual Studio is desired Other preferred Experience with the following tools and application concepts is a plus: Maven, Junit, Easy Mock, JIRA, GET, Fisheye, Bitbucket, World Wind, SIMDIS, ESRI, GJIS, BOSS, NSITE, Wireshark, LUA, Bash, Perl, and VMWare. What’s In It for You?  Competitive Salary, Strong Compensation and Benefits package! If you are a Software Engineer that meets the minimum aforementioned requirements, please apply today!  Our Privacy and Company Policies E4 Technology, Inc. is proud to be an Equal Opportunity Employer.  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.  Applicant’s resume and any other personal information will be kept completely confidential and will not be retransmitted, forwarded, etc. without prior consent from the applicant. In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.  Thank you for considering E4 Technology, Inc.! We look forward to receiving your resume and going over the position with you in more detail!"
"https://www.glassdoor.com/job-listing/software-developer-ii-ent-university-of-alabama-at-birmingham-JV_IC1127429_KO0,25_KE26,61.htm?jl=1009104949685",Alabama,University of Alabama at Birmingham,Hybrid,not given,Bachelor's degree,"Description FOR USE BY IT AND HSIS ONLY: The University of Alabama at Birmingham (UAB) seeks a SOFTWARE DEVELOPER II-ENT to develop, code, test, and debug new software or enhancements to existing software for their party customers. To work with technical staff to understand problems with software and resolve them. To resolve customer complaints with software and responds to suggestions for improvements and enhancements from third party customers. To assist in development of software user manuals. To demonstrates software to customers. This position will commit to fostering an environment of heightened security following Information Technology Security Policies and participating in security training, such as Health Insurance Portability & Accountability Act (HIPAA) and Family Education Rights and Privacy Act (FERPA), on an annual basis.  Responsibilities for this position include, but are not limited to the following: Develop C# .NET applications Support vendor applications Create and maintain PBRS reports Additional adhoc Research Support projects  (Annual Salary: $67,070 - $108,990)  Qualifications Bachelor's degree in Information Systems or a related field and two (2) years of related experience required. Work experience may substitute for education requirement. In general, three (3) years of work experience or training in the field is considered as equivalent to one (1) year of college.  Preferred skills: C# Broad troubleshooting skills SQL scripting skills Advanced development experience Strong communication skills Team player and self starter  Primary Location: University Job Category: Information Technology Organization: 191401000 Enterprise Applications Employee Status: Regular Shift: Day/1st Shift Work Arrangement (final schedule to be determined by the department/hiring manager): Hybrid Eligible"
"https://www.glassdoor.com/job-listing/software-developers-gps-it-solutions-JV_IC1127776_KO0,19_KE20,36.htm?jl=1005685503335",Alabama,GPS IT Solutions,,1,BA,"GPS IT Solutions currently has the following openings to work at various customer sites throughout the USA. Applicants must be willing to travel and/or relocate.  Qualified and interested professionals are requested to Respond with resume and contact details to hr@gpsitsolutions.com . GPS IT Solutions. is seeking Software Developers in Tuscaloosa, AL to analyze user requirements, design, develop, test, and deploy various software applications. Requirements: MS or foreign equiv in Comp Sc/IT/Engg/Math/MBA with Comp Sc as major/minor or related + 1 year of relevant IT exp using Java, Microsoft SQL Server, .NET and Salesforce. Employer will accept BS or foreign equivalent in Comp. Sc./IT/Engg/Math/BBA with Comp Sc as major/minor or related + 5 years of relevant IT exp Java, Microsoft SQL Server, .NET and Salesforce. Positions required travel to various unanticipated locations in the United States.  Please submit resume to: hr@gpsitsolutions.com"
"https://www.glassdoor.com/job-listing/embedded-software-engineer-cohesionforce-JV_IC1127653_KO0,26_KE27,40.htm?jl=1009055208327",Alabama,CohesionForce,"Fulltime, Permanent",5,Master,"Reference: 24-002 Job Type: Full-time Job Status: Interviewing Date Posted: 01-02-2024 Location: Huntsville Duration: Permanent Company Address: CohesionForce, Inc. Street: 101 Quality Circle Suite: Suite 140 City: Huntsville, AL 35806 Website: http://www.CohesionForce.com  Job Description:  CohesionForce is actively seeking Embedded Software Engineer candidates to become part of our team in Huntsville, AL.  Excellent verbal and written communication skills are required and the ideal candidate will have demonstrated success collaborating within small to large scale programs. This candidate will demonstrate a broad skill set that is balanced between interpersonal and technical capabilities. Candidate will have an ability to operate in a team environment and collaborate across the sector business areas as required to accomplish the team goals.  Basic Qualifications:  – Bachelor’s degree in an engineering, science, or technology degree with 1-5 years of experience, or a Master’s degree in a related field with less than 1 year of experience. – Experience developing embedded software solutions in C or C++ within a Real-Time Operating System (RTOS) (VxWorks, Greenhills, etc.). – Excellent team orientation, oral and written communication skills. – Strong interpersonal skills to communicate effectively with small technical teams. – Ability to prioritize and adjust tasks to accomplish project results. – Demonstrate adherence to applicable software development processes. – Ability to comprehend and analyze complex problems and develop solutions. – Agile software development experience. – Active Department of Defense (DoD) Secret clearance.  Preferred Qualifications:  – Ability to multitask. – Ability to work effectively in a fast-paced, team-oriented, development environment."
"https://www.glassdoor.com/job-listing/senior-software-guidance-and-control-engineer-the-charles-stark-draper-laboratory-inc-JV_IC1127653_KO0,45_KE46,85.htm?jl=1009102077105",Alabama,The Charles Stark Draper Laboratory Inc,,not given,"MA, Ph.D.","Overview:  Draper is an independent, nonprofit research and development company headquartered in Cambridge, MA. The 2,000+ employees of Draper tackle important national challenges with a promise of delivering successful and usable solutions. From military defense and space exploration to biomedical engineering, lives often depend on the solutions we provide. Our multidisciplinary teams of engineers and scientists work in a collaborative environment that inspires the cross-fertilization of ideas necessary for true innovation. For more information about Draper, visit www.draper.com. Our work is very important to us, but so is our life outside of work. Draper supports many programs to improve work-life balance including workplace flexibility, employee clubs ranging from photography to yoga, health and finance workshops, off site social events and discounts to local museums and cultural activities. If this specific job opportunity and the chance to work at a nationally renowned R&D innovation company appeals to you, apply now www.draper.com/careers. Equal Employment Opportunity Draper is committed to creating a diverse environment and is proud to be an affirmative action and equal opportunity employer. We understand the value of diversity and its impact on a high-performance culture. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, disability, age, sexual orientation, gender identity, national origin, veteran status, or genetic information. Draper is committed to providing access, equal opportunity and reasonable accommodation for individuals with disabilities in employment, its services, programs, and activities. To request reasonable accommodation, please contact hr@draper.com. Responsibilities:  Draper is seeking a skilled, motivated, detail-oriented guidance and control engineer to support the design, development and analysis of advanced guidance and control algorithms as well as the development and testing of G&C models for missiles. The design and analysis tasks call for a wide-ranging suite of G&C design and analysis techniques such as classical, optimal, robust and/or adaptive control methods; analytic and numerical controller analysis and verification tools; and model- & optimization-based techniques such dynamic inversion and pseudo-spectral methods for trajectory design. Analysis tasks will include assessments of closed-loop system performance, development and verification of algorithms and algorithm requirements, and analysis of flight dynamics. The candidate should be familiar with the development and use of time domain as well as frequency domain analysis and linear covariance methods. Responsibilities will include analyzing, developing, and testing GN&C algorithms, implementing algorithms in Simulink, writing simulation software in various languages, developing and executing simulations and other tools for analysis, writing algorithm descriptions and analysis reports and developing missile GN&C models and documentation, and gaining in-depth knowledge of applicable platforms and sensors.  Qualifications:  Required Qualifications: Ph.D. in Mechanical Engineering or Aero/Astro, or equivalent. Familiarity with several of the following languages and tools - C/C++, MATLAB, and Simulink Knowledge of dynamics, GN&C design methodologies Knowledge of optimization and Kalman filter techniques is preferred  Security Requirement:  Applicants selected for this position will be required to obtain and maintain a government security clearance."
"https://www.glassdoor.com/job-listing/senior-software-hardware-quality-engineer-cema-bae-systems-JV_IC1127653_KO0,46_KE47,58.htm?jl=1009097550718",Alabama,BAE Systems,Fulltime,4,"BA, MA","Job Description  What is it like working for Integrated Survivability Solutions product line (ISS) within the Countermeasure and Electromagnetic Attack Solutions (CEMA) business area? Impactful – take a look at some of the products we support: https://www.baesystems.com/en-us/productfamily/countermeasure-and-electromagnetic-attack-solutions  This position will be located at one of our newest, state-of-the-art BAE Systems facilities in Huntsville, AL.  You will support the Integrated Survivability Solutions product line (ISS) within the Countermeasure and Electromagnetic Attack Solutions (CEMA) business area  The Senior Quality Engineer (QE) is responsible for ensuring seamless transition and ongoing support of projects transitioning from New Hampshire and Texas facilities as well as newly assigned contracts to assure that the products or services meet the established standards of quality including reliability, usability and performance. This will include the entire program life cycle (Proposal, Design, Production, Services, and Sustainment). The QE will utilize their expertise in hardware and software quality (emphasis on software) to ensure compliance, drive process improvements, lead root cause corrective actions and guide business decisions with data.  This individual needs to have solid communications skills as well as having the ability to engage across all levels of the organization in building effective relationships.    Required Education, Experience, & Skills  Bachelor's Degree and 4 years work experience or 8 years of experience in lieu of degree Hardware Quality experience in commercial, automotive, or aerospace & defense hardware and familiarity with software technology. Strong Collaborative skills both within and external to the Quality Function Able to read and comprehend drawings, specifications and contract requirements. Ability to drive successful completion of Root Cause, Corrective and Preventive Actions Self-motivated and able to manage daily priorities with minimal oversight and direction  Preferred Education, Experience, & Skills  ASQ Certification: CQE/CQA Green Belt/Black Belt Certified Experience with AS9100, PPV/AS9102 FAI, and AS9145/PPAP Experience with a Quality Improvement Program (Zero Defect, Lean Six Sigma, Operational Excellence, etc..) Ability to devise sampling procedures and directions for recording and reporting quality data Perform and Document internal audits and other quality assurance activities Ability to effectively teach/communicate quality principles and program requirements to non-quality personnel Ability to create and manipulate Pivot tables and analyze data Secret Clearance or ability to attain Experience using TipQA or other Quality Databases Plan, conduct and monitor testing and inspection of materials and products to ensure finished product quality Familiarity with Metrology standards Experience with CMMI Software Quality Assurance Requirements  Pay Information Full-Time Salary Range: $83900 - $142600  Please note: This range is based on our market pay structures. However, individual salaries are determined by a variety of factors including, but not limited to: business considerations, local market conditions, and internal equity, as well as candidate qualifications, such as skills, education, and experience.   Employee Benefits: At BAE Systems, we support our employees in all aspects of their life, including their health and financial well-being. Regular employees scheduled to work 20+ hours per week are offered: health, dental, and vision insurance; health savings accounts; a 401(k) savings plan; disability coverage; and life and accident insurance. We also have an employee assistance program, a legal plan, and other perks including discounts on things like home, auto, and pet insurance. Our leave programs include paid time off, paid holidays, as well as other types of leave, including paid parental, military, bereavement, and any applicable federal and state sick leave. Employees may participate in the company recognition program to receive monetary or non-monetary recognition awards. Other incentives may be available based on position level and/or job specifics.  About BAE Systems Electronic Systems  BAE Systems, Inc. is the U.S. subsidiary of BAE Systems plc, an international defense, aerospace and security company which delivers a full range of products and services for air, land and naval forces, as well as advanced electronics, security, information technology solutions and customer support services. Improving the future and protecting lives is an ambitious mission, but it’s what we do at BAE Systems. Working here means using your passion and ingenuity where it counts – defending national security with breakthrough technology, superior products, and intelligence solutions. As you develop the latest technology and defend national security, you will continually hone your skills on a team—making a big impact on a global scale. At BAE Systems, you’ll find a rewarding career that truly makes a difference. Electronic Systems (ES) is the global innovator behind BAE Systems’ game-changing defense and commercial electronics. Exploiting every electron, we push the limits of what is possible, giving our customers the edge and our employees opportunities to change the world. Our products and capabilities can be found everywhere – from the depths of the ocean to the far reaches of space. At our core are more than 14,000 highly talented Electronic Systems employees with the brightest minds in the industry, we make an impact – for our customers and the communities we serve.  Our Commitment to Diversity, Equity, and Inclusion: At BAE Systems, we work hard every day to nurture an inclusive culture where employees are valued and feel like they belong. We are conscious of the need for all employees to see themselves reflected at every level of the company and know that in order to unlock the full potential of our workforce, everyone must feel confident being their best, most sincere self and be equipped to thrive. We provide impactful professional development experiences to our employees and invest in social impact partnerships to uplift communities and drive purposeful change. Here you will find significant opportunities to do meaningful work in an environment intentionally designed to be one where you will learn, grow and belong."
"https://www.glassdoor.com/job-listing/integrated-vehicle-health-management-and-automation-systems-engineer-location-huntsville-al-tuskegee-university-JV_IC1127783_KO0,91_KE92,111.htm?jl=1009107415501",Alabama,Tuskegee University,Temporary,20,,"Position Information Position Title Integrated Vehicle Health Management and Automation — Systems Engineer Location: Huntsville, AL  Job Summary This position will provide engineering support in the definition, design, development, analysis, test, and integration of a Mission and Fault Management system for integrated vehicles.  Essential Job Duties The candidate will provide and perform the following task: Develop, manage, validate and veriö’ Mission and Fault Management requirements in support of Vehicle specifications and\or Vehicle Management Specifications. Using in-depth knowledge of aerospace vehicle sub-system design, operation, and monitoring (for systems such as Engines, Main Propulsion System, Thrust Vector Control, Reaction Control Systems, Avionics, and\or Guidance, Navigation and Control), develop and analyze nominal and off-nominal system functions and operating parameters used during pre-flight and flight. Design, model, and\or test algorithms for vehicle integrated events and sequences including inter-system constraints, prerequisites, event triggers, and command requirements for nominal and off-nominal integrated vehicle functions. Analyze and evaluate hazards, monitored conditions, measurements, and failure modes to select appropriate and effective offnominal response both automated and operational. Interface with vehicle elements, vehicle contractors, and stakeholder organizations to ensure the principles of the fault management discipline are adhered to in the vehicle and interface designs and operations. Participate in recurring vehicle, discipline and sub-system meetings or reviews to gather technical data, distribute analysis results, work technical issues and collaborate with stakeholder organizations (such as Flight Software, Systems Engineering and Integrations, Ground Operations, Flight Operations, Crew Office, Payload Integration Office, Element Contractors, Avionics, Safety and Mission Assurance). Participate in discipline, project and program level reviews as necessary, to include but not limited to presenting results, issues, reviewing documents and working and issues as they arise.   Qualifications (Education, Experience and Specialized Training) Bachelor’s degree or higher in aerospace, electrical, mechanical, or equivalent engineering discipline from an ABET accredited institution is required. Typically, educational requirements are the equivalent of a BS with at least 20 years’ experience.   Physical Demands Requires sitting for extended periods oftime in meetings with peers, management, and with our client at NASA facilities to discuss technical issues (10%). R Requires sitting for extended periods oftime at a desk to write reports and perform engineering tasks (80%). Requires ability to use stairs or elevators for access between floors and multiple buildings at NASA and Jacobs facilities (10%).  Equipment and Machines Requires ability to operate a personal computer, a telephone, fax machine, copier, calculator, and other general office equipment (100%).   Skills and Attributes Excellent technical writing and communications skills are required.Candidate is expected to be a self-motivated, team player familiar with working in a dynamic work environment.  Desired skills and experience:  Preferred Requirements:Experience in Model Based System Engineering using SysML or Magic Draw is highly desired.Familiarity with Flight Termination and\or separation systems.   Posting Detail Information Posting Number S604  Will this position required travel? N/A  Will this position required night, weekend, and after hour work? N/A  Will this positon be supported using grants or contract funding? N/A  Number of Vacancies  Desired Start Date  Position End Date (if temporary)  Open Date 02/02/2024  Close Date 05/01/2024  Open Until Filled No  Special Instructions Summary Each applicant, including all current employees, must complete and submit the following documents: Tuskegee University employment application Cover Letter Resume/CV Recommendation letters Copies of unofficial transcripts. Please note that official transcripts(s) will be required upon hire   Quick Link for Internal Postings https://tuskegee.peopleadmin.com/postings/1617"
"https://www.glassdoor.com/job-listing/software-developer-ii-hybrid-parsons-JV_IC1127653_KO0,28_KE29,36.htm?jl=1009002116448",Alabama,Parsons,Flexible,5,,"In a world of possibilities, pursue one with endless opportunities. Imagine Next! When it comes to what you want in your career, if you can imagine it, you can do it at Parsons. Imagine a career working with intelligent, diverse people sharing a common quest. Imagine a workplace where you can be yourself. Where you can thrive. Where you can find your next, right now. We’ve got what you’re looking for. Job Description: Parsons is looking for an amazingly talented Software Developer II to join our team! In this role you will get to p rovide technical support to the Security Assistance Management Directorate (SAMD) . What You'll Be Doing: The candidate will need to be able to maintain / develop .Net Application Code, SQL, Stored Procedures, and JavaScript. Current environment is Visual Studio 2019, SQL Server 2019, with Azure Dev Ops Source Control. What Required Skills You'll Bring: BS degree and 5+ years of related professional experience. ASP.Net developer familiar with SQL Server. Knowledgeable in VB.Net or C#, with JavaScript/jQuery experience. Must Posses Secret Security Clearance.  What Desired Skills You'll Bring: Job requires strong customer service skills and ability to work independently with strong organization and time management. Security+, IAT Level 2, SQL Server Admin, or Team Foundation / Azure Dev Ops Server experience desired. Minimum Clearance Required to Start: Secret This position is part of our Federal Solutions team. Our Federal Solutions segment delivers resources to our US government customers that ensure the success of missions around the globe. Our diverse, intelligent employees drive the state of the art as they provide services and solutions in the areas of defense, security, intelligence, infrastructure, and environmental. We promote a culture of excellence and close-knit teams that take pride in delivering, protecting, and sustaining our nation's most critical assets, from Earth to cyberspace. Throughout the company, our people are anticipating what’s next to deliver the solutions our customers need now. Salary Range: $92,200.00 - $161,400.00 We value our employees and want our employees to take care of their overall wellbeing, which is why we offer best-in-class benefits such as medical, dental, vision, paid time off, Employee Stock Ownership Plan (ESOP), 401(k), life insurance, flexible work schedules, and holidays to fit your busy lifestyle! The position may require a COVID vaccination or an approved accommodation/exemption for a disability/medical condition or religious belief as required by customer requirements and some cases federal, state, provincial or local mandates. Parsons is an equal opportunity employer committed to diversity, equity, inclusion, and accessibility in the workplace. Diversity is ingrained in who we are, how we do business, and is one of our company’s core values. Parsons equally employs representation at all job levels for minority, female, disabled, protected veteran and LGBTQ+. We truly invest and care about our employee’s wellbeing and provide endless growth opportunities as the sky is the limit, so aim for the stars! Imagine next and join the Parsons quest—APPLY TODAY!"
