URL,Location,Company,Employment Type,Years of Exp,Education Level,Data
"https://www.glassdoor.com/job-listing/software-engineer-3-cohesionforce-JV_KO0,19_KE20,33.htm?jl=1008764084840",Alabama,CohesionForce,Permanent,9,"MA, Master","Reference: 23-021 Job Type: Full-time Job Status: Interviewing Date Posted: 07-14-2023 Location: Huntsville Duration: Permanent Company Address: CohesionForce, Inc. Street: 101 Quality Circle Suite: Suite 140 City: Huntsville, AL 35806 Website: http://www.CohesionForce.com  Job Description:  CohesionForce is actively seeking candidates for a Software Engineer 3 to become part of our software engineering team in Huntsville, AL.  The successful candidate will clearly demonstrate strong technical skills to achieve sustainable quality products. He/she will have a track record as an effective communicator and problem solver who is able to develop and maintain good working relationships with internal and external stakeholders. This candidate will demonstrate a commitment to ethics and integrity, and the capability to innovate while challenging traditional ways of doing business.  Excellent verbal and written communication skills are required and the ideal candidate will have demonstrated success collaborating and developing software for small to large scale programs. This candidate will demonstrate a broad skill set that is balanced between interpersonal and technical capabilities. He/she will have an ability to operate in a team environment and collaborate across the sector business areas as required to accomplish the team goals. The candidate will work closely with other software developers. The Software Engineer will work closely with other developers to accomplish the following:  – Support team in completing necessary software development on schedule. – Developing software documentation. – Complete work independently and as part of a team. – Interact with related disciplines to accomplish goals. – Solve complex problems through innovative and creative solutions. – Utilize software development tools to increase efficiency in code development while decreasing defects. – Interact with customer/supplier organizations.  Basic Qualifications:  – Bachelor’s degree in an engineering, science, or technology degree with 5-9 years of experience, or a Master’s degree in a related field with 3+ years of experience. – Strong interpersonal skills to communicate effectively with small technical teams. – Ability to prioritize and adjust tasks to accomplish project results. – Ability to develop software in object-oriented programming languages (Ada, Java, C++). – Utilization of debugging tools and testing mechanisms. – Demonstrate adherence to applicable software development processes. – Ability to comprehend and analyze complex problems and develop solutions. – Active Department of Defense (DoD) Secret clearance.  Preferred Qualifications:  – Experience with Missile Defense and sense/warn systems. – Development utilizing Linux environment. – Knowledge of various programming languages, such as Python, Ada, Fortran, MATLAB, etc. – Experience working on CMMI Level 3+ programs. – Use of development environments and configuration management. – Proven communications skills with armed services & government customers.Show more Report"
"https://www.glassdoor.com/job-listing/mid-level-software-engineer-e4-technology-JV_KO0,27_KE28,41.htm?jl=1006860143449",Alabama,E,,6,Master,"Categories Software Enginer  Salary TBD  Location Huntsville, AL  Job Information Job Description  Mid-level Software Engineer supporting current Army Programs  If you are a Software Engineer with experience, please read on! E4 Technology, Inc. is a Professional, Engineering, and Information Technology (IT) Services Company focused on delivering tailored solutions to our customers. We provide a range of services to include the following:  Program Management Software Development Interoperability and Integration Testing Configuration Management Security Consulting Hardware Sales Integrated IT Solutions and Support  We are currently seeking qualified individuals with a minimum of 6 years Software Development experience to work directly onsite at one of our Army Government Customer installations. In addition the minimum experience and skillset identified below, a current DoD Secret Security Clearance is a plus, however, new security clearances can be issued by the customer on a case-by-case basis.  Top Reasons to Work with Us  E4 Technology, Inc. is a great small company that is growing and has the most competitive benefits and compensation package across industry.  What You Will Be Doing  In this role you will be responsible for deriving requirements, documenting the design and data structures, and developing software in Java and C++. The ideal candidate must be familiar with the software development life-cycle and familiarity with Agile principles. Additionally, understanding and how to follow CMMI practices is a plus.  What You Need for this Position  Minimum Education and/or Experience required:  Bachelor’s of Science Degree in Computer Science, Computer Engineering, or similar technical degree is required with a minimum of 6 years’ experience or a Master’s Degree and 4 years of experience, or at least 10 years of software development experience may be substituted in lieu of bachelor’s degree on a case-by-case basis. Experience developing software with Java and C++ in object oriented Working experience with Microsoft and LINUX operating environments  Preferred, but not required:  Current DoD Secret Security Clearance Experience developing HTML5 Web Applications Experience developing software under Agile principles Experience with User Interfaces (UI) and Human/Machine Interface (HMI) concepts Experience with Eclipse and Visual Studio is desired Other preferred Experience with the following tools and application concepts is a plus: Maven, Junit, Easy Mock, JIRA, GET, Fisheye, Bitbucket, World Wind, SIMDIS, ESRI, GJIS, BOSS, NSITE, Wireshark, LUA, Bash, Perl, and VMWare. What’s In It for You?  Competitive Salary, Strong Compensation and Benefits package! If you are a Software Engineer that meets the minimum aforementioned requirements, please apply today!  Our Privacy and Company Policies E4 Technology, Inc. is proud to be an Equal Opportunity Employer.  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.  Applicant’s resume and any other personal information will be kept completely confidential and will not be retransmitted, forwarded, etc. without prior consent from the applicant. In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.  Thank you for considering E4 Technology, Inc.! We look forward to receiving your resume and going over the position with you in more detail!Show more Report"
"https://www.glassdoor.com/job-listing/software-engineer-–-junior-level-integration-innovation-inc-JV_KO0,32_KE33,59.htm?jl=1008934441541",Alabama,"Integration Innovation, Inc.",,not given,Bachelor's degree,"Overview:  i3 is seeking a Software Engineers to provide technical support in defense acquisition, with a focus on agile software development and digital engineering tools and processes in the development of unmanned aircraft systems and control stations. Candidates will provide technical support in defense acquisition, with a focus on agile software development and digital engineering tools and processes. This role will be supporting the recently awarded Uncrewed Aircraft Systems (UAS) Technical Contract. This position provides support to the UAS Product Office (PO) at Redstone Arsenal, AL. This position is located in Huntsville, AL. Responsibilities: Develop, modify, and enhance software models in current tools such as CAMEO. Research, design, and develop computer and networks for the Gray Eagle system specialized utility programs. Support Agile processes such as SCRUM and cyber focused implementation activities; collaborate between cross-functional teams both in the project office and with the software developers. Analyze user requirements and develop/evaluate software solutions. Support review of software change request for correctness and impacts to the overall system capabilities. Work with senior software engineers to support schedules, contracting documentation, and costing. Follow program office processes and assist with ensuring proper software processes are followed across all EUAS software projects from the aircraft to the ground station, etc. Monitor/ utilize development tools to update tasks and stories, check-in, and version control. Analyze architectural and functional requirements, specifications, and interfaces. Evaluate detailed software specifications and designs. Monitor/review software and system integration and testing functions. Monitor implementation of development standards including but not limited to Mil-STD-882E, FACE, and others. Knowledge of C and C##, Matlab, CAMEO, and Doors. Help with presentations and development of course of actions to upper management. Qualifications: Bachelor's degree in electrical engineering, Electronics Engineering or Computer Engineering from a college program with ABET (Accreditation Board for Engineering and Technology, Inc.) certification. 2 - 5 YOE with a willingness to learn new processes. Experience with software development, performing software requirements analysis, software design, software coding, software integration and software testing in a corporate or governmental Software Development Environment. Program Management Office experience desired. Knowledge of software engineering design, development, and management principles. Professional experience using Microsoft Office applications to include Excel, Outlook, PowerPoint, Project, and Word. Candidate must possess strong oral and written communication skills. Must be a self-starter that thrives in a dynamic team environment. Candidate must possess a proven ability to develop and provide reports to management. US Citizenship is required. Active DoD Secret security clearance and the ability to maintain such is required. About i3:  Headquartered in Huntsville, AL, i3 is a national leader in providing innovative technical and engineering solutions to a broad customer base across the U.S. DoD. Specializing in missile and aviation engineering and logistic services, electronic warfare and electromagnetic affects analysis, UAS system integration and flight operations, full lifecycle C5ISR engineering services, engineering analysis, cybersecurity and IT/IA innovative solutions and virtual training, simulation & serious game development and implementation. We were founded in 2007 with the intent to do business differently. Our focus is to leave our team members and customers better than we found them. Our ultimate goal is to strengthen our Nation and our warfighter. Perks and Benefits at i3: 100% team member owned Outstanding insurance coverage 401(k) match Health and wellness incentives Tuition and certification reimbursement Generous PTO Fun culture with company activities Countless opportunities to give back to the community through our charitable organization, i3 Cares We work hard. We compete hard. We play hard. Apply now to join us!Show more Report"
"https://www.glassdoor.com/job-listing/software-engineer-sentinel-gbsd-boecore-JV_KO0,31_KE32,39.htm?jl=1008970077010",Alabama,Boecore,,4,MA,"Boecore is seeking a Software Engineer (SWE) to support the Ground Based Strategic Deterrent (GBSD) program in Huntsville, AL or Roy, UT. The candidate has a unique chance to start on the ground floor of a significant effort underway to build our nation’s next-generation Intercontinental Ballistic Missile (ICBM) system. Work location for UT is Hill Air Force Base, and for AL is near Redstone Arsenal. Job Description: The software engineer develops, maintains, and enhances complex and diverse software systems (e.g. processing-intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-time systems, and business management information systems) based upon documented requirements. Works individually or as part of a team. Reviews and tests software components for adherence to the design requirements and documents test results. Resolves software problem reports. Utilizes software development and software design methodologies appropriate to the development environment. Provides specific input to the software components of system design to include hardware/software tradeoffs, software reuse, and use of Commercial Off-the-shelf (COTS) in place of new development, and requirements analysis and synthesis from system level to individual software components. Minimum Qualifications: Bachelor’s Degree in Computer Science or related discipline from an accredited college or university. 0-4 years’ minimum experience as a SWE in programs and contracts of similar scope, type, and complexity. (Level 1 requires 5-9 years experience; Level 2 requires 10-14 years experience and Level 3 requires 15+ years experience). Active DoD Secret Security Clearance with the ability to obtain a TS/ SCI  Preferred Qualifications: Proficiency in Agile, C/C++, JAVA/JS expertise and real-time processing including: Processes threads, Scheduling, Synchronization mechanisms, Memory management Experience in the use of Atlassian tools Experience with full software lifecycle: Specification, Design, Implementation, Integration, Debug, Maintenance Experience with JIRA/Confluence Experience with safety critical and nuclear critical software development (DO-178C, AFMAN 91-119, DO-330, etc.) Familiarity with a structured process driven software development environment including: Peer reviews of all work products, Using a revision control system, Defect tracking, Build release practices Experience with development drivers and middleware (RTOS, Linux and/or VxWorks) and anti-tampering (cryptographic, secure comms, logging, SW deployment) is preferred Experience with Git products Experience with applied automated testing techniques including unit and integration testing Experience with test framework/application and system verification Active TS/ SCI Security Clearance preferred Salary Range: The salary offered will be based on the selected candidate’s qualifications (skills, education & experience) and the position level ($95,000 - $170,000). About Boecore Boecore is an aerospace and defense engineering company that specializes in software solutions, systems engineering, cybersecurity, enterprise networks, and mission operations. Our work couldn’t be more exciting, more challenging, or more vital to our customers and our nation’s defense. Since the company’s inception in 2000, Boecore’s employee-centric approach, rich work culture, and drive to go above and beyond expectations have earned the company a reputation as a trusted partner for the various government customers we work alongside.  Boecore employees are self-motivated individuals who are recognized and rewarded for their efforts. We offer competitive salaries, comprehensive health insurance coverage, life, and disability insurance, savings plans, company paid holidays and paid time off (PTO), AFLAC, tuition, and training reimbursement, matching 401(k) program, discretionary incentive bonuses in addition to base pay and a rewarding work environment with a proven record of success for 20 years.  Boecore is committed to hiring and retaining a diverse workforce. We are proud to be an Equal Opportunity/Affirmative Action-Employer, making decisions without regard to race, color, religion, sex, sexual orientation, gender identity, genetic information, marital status, national origin, age, veteran status, disability, or any other protected class.Show more Report"
"https://www.glassdoor.com/job-listing/software-engineer-associate-model-and-sim-weapons-systems-fire-control-development-integration-boeing-JV_KO0,94_KE95,101.htm?jl=1008718268393",Alabama,BOEING,,not given,"MA, Master","At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Are you up for the challenge? Do you want free money in your 401k? Do you want job security and a company that invests in you? You need to check us out! In this exciting role you will work with real-time data and create tools using cutting-edge visualization, development, and analytic technologies. ALONG WITH COMPETITIVE SALARIES AND OUR COMPREHENSIVE BENEFITS, WE OFFER: Employee Performance Incentives Ongoing Training Opportunities Boeing Employee Discount Program Health Insurance Opt-out Incentives Generous 401k Contribution – 10% contribution (NOT A MATCH) Student Debt Payoff Up to $30k Tuition Assistance HSA Contributions Professional Development Program Every day, Boeing Intelligence & Analytics supports global missions by building and delivering intelligence, analytics, and cyber solutions that enable users to advance national security. We have provided our customers with the tools needed to counter evolving global and cyber threats, and to improve wartime decision making. Our talented employees bring software development, systems engineering, and advanced analytics expertise. We offer numerous prime contract opportunities with customers headquartered in Maryland, Virginia, and the District of Columbia, as well as subcontract opportunities that align with our areas of focus and additional opportunities nationwide through our parent company. What you will do (day in the life): In this role, you will be a software engineer using Agile software development methods. You will assist in planning and executing Ground-Based Midcourse Defense (GMD) Element Modeling and Simulation development and integration for the upgrades to the GMD Element. Boeing Intelligence & Analytics (BI&A) is seeking a Software Engineer - Associate to join the GMD Modeling and Simulation (M&S) development team. Work Location: Huntsville, AL This position is expected to be 100% onsite. The selected candidate will be required to work onsite at one of the listed location option s. As Software Engineer on this team your duties will be: Assist with the development and integration of the GMD Weapon Systems M&S products Assist with development and integration of M&S products based on flow diagrams, Software Design documents, Interface Control documents, and dynamic M&S outputs Assist with reviewing system designs through Models Based Systems Engineering tools such as Cameo Work effectively in a rapid paced team environment Requirements Understanding of fire control or weapon systems Experience with or knowledge of one or more of the following: C, C++, Java, Python Ability to understand complex system designs and algorithms Ability to derive a system design/functionality based on high level requirements Design flow diagram of system functionality Participate in Agile based development team Brief completed work at iteration demonstrations Brief completed work to stakeholders   This position requires the ability to obtain a US Security Clearance for which the US Government requires US Citizenship as a condition of employment. ( An interim and/or final U.S. Secret Clearance Pre-Start is required.) This position requires clearing a background check and an enhanced Personal Conflict of Interest (PCI) requirements as a condition for employment. Desired Experience: GMD program experience System of Systems Integration experience Strong problem-solving skills, including the ability to review performance and identify root cause and recommend solutions Knowledge of Agile development process Experience with Git, Jenkins, or the Atlassian tool suite (Jira) Utilization of Digital Engineering environment Good verbal and written communication skills, must be able to work independently and will possess the poise and flexibility required to work in a highly dynamic environment Typical Education: Education/experience typically acquired through advanced technical education from an accredited course of study in engineering, computer science, mathematics, physics or chemistry (e.g. Bachelor) and typically 2 or more years' related work experience or an equivalent combination of technical education and experience (e.g. Master). In the USA, ABET accreditation is the preferred, although not required, accreditation standard. Boeing Intelligence & Analytics Benefits: Employees are more effective on the job when they are not distracted by health and financial worries. To support our workforce, we offer a wide variety of health, life and other insurance benefits (as described above) that allow each employee to choose the coverage best suited to their needs and the needs of their family. Please note that the information shown below is a general guideline only. Pay is based upon candidate experience and qualifications, as well as market and business considerations. Summary Pay Range: $80,000 - $120,000 BI&A is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race,color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status. Equal Employment Opportunity is the Law (PDF) Equal Opportunity Employer: We are an equal opportunity employer. We do not accept unlawful discrimination in our recruitment or employment practices on any grounds including but not limited to; race, color, ethnicity, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military and veteran status, or other characteristics covered by applicable law. We have teams in more than 65 countries, and each person plays a role in helping us become one of the world’s most innovative, diverse and inclusive companies. We are proud members of the Valuable 500 and welcome applications from candidates with disabilities. Applicants are encouraged to share with our recruitment team any accommodations required during the recruitment process. Accommodations may include but are not limited to: conducting interviews in accessible locations that accommodate mobility needs, encouraging candidates to bring and use any existing assistive technology such as screen readers and offering flexible interview formats such as virtual or phone interviews.Show more Report"
"https://www.glassdoor.com/job-listing/principal-software-system-safety-engineer-onsite-raytheon-JV_KO0,48_KE49,57.htm?jl=1008945959447",Alabama,Raytheon,,100,Bachelor's degree,"Date Posted: 2023-10-25 Country: United States of America Location: AL218: 315 Bob Heath Drive,Huntsville 315 Bob Heath Drive , Huntsville, AL, 35806 USA Position Role Type: Onsite About Us: At Raytheon, the foundation of everything we do is rooted in our values and a higher calling – to help our nation and allies defend freedoms and deter aggression. We bring the strength of more than 100 years of experience and renowned engineering expertise to meet the needs of today’s mission and stay ahead of tomorrow’s threat. Our team solves tough, meaningful problems that create a safer, more secure world. Life Cycle Engineering (LCE) is responsible for ensuring our products are Safe, Reliable, Maintainable and delivered on time. Life Cycle Engineering consists of multiple disciplines that support engineering, our program offices and our customers. Our Life Cycle Engineering disciplines participate in the total life cycle of our products from conception to deactivation. Our focus area is product support, including the following disciplines: Reliability System Safety and Supportability. Job Summary: As a Principal Software / System Safety Engineer, you are an integral participant in the design/development process and are responsible for performing risk analyses to identify risks and influence design to eliminate or minimize safety hazards. In this role, you will work with a multi-disciplinary team responsible for both Software and System Safety. This requisition is posted as ONSITE and is based in Huntsville, AL. Responsibilities to Anticipate: Specific responsibilities may include: Developing Software Safety Requirements and providing requirements analysis and flow-down of Safety requirements and attributes Conducting safety analyses and documenting results (i.e., Preliminary Hazard Analysis, Functional Hazard Analysis, Software/Firmware Hazard Analysis, Fault Trees, Safety Assessment Report, Hazard Tracking System) Performing code analyses to determine whether code has the potential to command the hardware and contribute to a hazard Supporting System Safety Working Groups, US Government Safety Review Boards (e.g., Software System Safety Technical Review Panel (SSSTRP)), Technical Interchange Meetings, and Change Review Boards Partnering with the software development team on verification procedures to ensure safety requirements are tested with the proper level of rigor Basic Qualifications: Typically Requires: Bachelor's degree in Science, Technology, Engineering or Math (STEM) and a minimum 8 years of relevant engineering experience. An advanced degree may account for additional years of experience as required for this position. Experience as a Software Safety Engineer, Software Engineer, System Safety Engineer, Systems Engineer or equivalent Leadership experience Ability to obtain and maintain a US Secret Security clearance is required. US citizenship is required as only US citizens are eligible for a security clearance Preferred Qualifications: Experience working with command & control systems and/or combat/weapon systems Understanding of technical theories and concepts related to system safety engineering and combat/weapon systems design Planning, performing analyses, and reporting results IAW MIL-STD-882 Demonstrated experience executing a System Safety Program with Software Safety Analysis in a DoD environment. Exposure to software development processes and methodologies, particularly Agile, Scrum, and spiral development Software requirements development and verification Use of tools, such as Dynamic Object Oriented Requirements System (DOORS) database tool, JIRA, Confluence, Clearcase, Rhapsody/Cameo, Windchill Product Data Manager (PDM), Jenkins Familiarity with AMCOM 385-17, Joint Software System Safety Committee (JSSSC) Handbook, MIL-HDBK-454, MIL-STD-1472, MIL-STD-1474, MIL-STD-464, and MIL-STD-1425. Experience with Software System Safety Technical Review Panels (SSSTRPs) or Software Materiel Release activities Strong communication skills, verbal and written Microsoft Office proficiency What We Offer Whether you are just starting out on your career journey or are an experienced professional, we offer a total rewards package that goes above and beyond with compensation; healthcare, wellness, retirement and work/life benefits; career development and recognition programs. Some of the outstanding benefits on offer include parental (including paternal) leave, flexible work schedules, achievement awards, educational assistance and child/adult backup care. Additional Information:Please consider the following role type definition as you apply for this role. Onsite: Employees who are working in Onsite roles will work primarily onsite. This includes all production and maintenance employees, as they are essential to the development of our products. Additional Details: This job is posted internally as: Principal Engineer, Systems Engineering About Huntsville: https://jobs.raytheonmissilesanddefense.com/living-in-huntsville Clearance Information: This position requires the eligibility to obtain a security clearance. The Defense Industrial Security Clearance Office (DISCO), an agency of the Department of Defense, handles and adjudicates the security clearance process. More information about Security Clearances can be found on the US Department of State government website here: https://www.state.gov/m/ds/clearances/c10978.htm RTX is An Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age or any other federally protected class. Privacy Policy and Terms: Click on this link to read the Policy and TermsShow more Report"
"https://www.glassdoor.com/job-listing/software-developers-junior-positions-gps-it-solutions-JV_KO0,36_KE37,53.htm?jl=1005685503346",Alabama,GPS IT Solutions,,2,,"GPS IT Solutions currently has the following openings to work at various customer sites throughout the USA. Applicants must be willing to travel and/or relocate.  Qualified and interested professionals are requested to Respond with resume and contact details to hr@gpsitsolutions.com . GPS IT Solutions. is seeking Software Developers in Tuscaloosa, AL to analyze user requirements, design, develop, test, and deploy various software applications under supervision of Sr. Software Developers. Requirements: BS or foreign equivalent in Comp. Sc./IT/Engg. /Math or related plus 2 years of relevant IT using Java, Microsoft SQL Server, .NET and Salesforce. Positions required travel to various unanticipated locations in the United States.  Please submit resume to: hr@gpsitsolutions.comShow more Report"
"https://www.glassdoor.com/job-listing/software-engineer-crm-neptune-JV_KO0,21_KE22,29.htm?jl=1008703892340",Alabama,Neptune,,4,,"Job Details Description As a Microsoft Dynamics CRM Software Engineer, you will apply knowledge of enterprise applications and development to analyze, program, and implement Microsoft Dynamics 365 & Power platform cloud- based enterprise software in support of business objectives. You will be responsible for the analysis, development, testing, deployment, and post-deployment support of the enterprise software application. You will plan and manage the installation of enterprise application upgrades, integrations, and other systems changes.  Objectives:  Delivery of Enterprise Applications:  Understand business requirements and perform technical implementations by leveraging knowledge of enterprise applications and technical expertise. Development of CRM functionality that optimizes, extends and/or integrates Neptune’s enterprise applications, data, and reports.’ Implement configuration changes and work with other internal enterprise application teams, vendors and partners as required. Support QA and UAT testing  Support of Enterprise Applications:  Provide end user support, system maintenance/security and incident resolution to ensure stable and resilient business operations of enterprise applications. Ensure enhancements, changes and systems configurations are appropriately documented. Participate in agile team ceremonies including sprint planning, daily stand-ups, backlog grooming, and retrospectives. Maintain professional and technical knowledge by attending educational workshops, review professional publications; develop personal networks, and participate in professional groups.  Requirements:  Education:  Typically requires a bachelor's degree (or international equivalent) and 4+ years of relevant experience.  Interpersonal Skills  Strong interpersonal skills, and strong team-building skills. Pragmatic problem solving and decision-making skills with excellent written and verbal communications. Relentless passion and commitment to operational excellence – delivering in scope, on time, on the budget to the delight of our internal customer.  Technical Skills  Dynamics 365/Salesforce configuration, customization, workflows, plugins, HTML, JS, TypeScript Web resources, and Unified Interface Solid background using CRM foundational components. Microsoft Power Platform including model-driven & canvas apps, and Microsoft Power Automate Microsoft Power Portals designing, configurations, and integrating with non-Power platform applications, UI development, and Liquid scripting. Web tools technologies & languages including ASP.net, HTML, JavaScript, XML, XLS, AJAX, JSON, .Net Core including multi-threaded applications. Cloud/on-prem databases such as Azure SQL, Azure Cosmos DB, and SQL Server MS SSIS and other third-party connector/integration tool such as Kingsway Soft Code & project management tools including Git, TFS, JIRA, and Confluence Dynamics 365/Salesforce CRM development environments, code merge, deployments, and CI/CD. Technical & Functional documentation of software components Provide troubleshooting and support for all environments.  Preferred Qualifications:  Experience with Azure cloud including authentication and resource management Experience with QAD or SAP ERP integrations Experience with Experlogix CPQ  Location: Tallassee, AL or Duluth, GAShow more Report"
"https://www.glassdoor.com/job-listing/satellite-flight-software-engineer-general-atomics-and-affiliated-companies-JV_KO0,34_KE35,75.htm?jl=1008979094570",Alabama,General Atomics and Affiliated Companies,,not given,,"General Atomics Electromagnetic Systems (GA-EMS) designs and manufactures first-of-a-kind electromagnetic and electric power generation systems. GA-EMS’ expanding portfolio of specialized products and integrated system solutions support critical fleet, space systems and satellites, missile defense, power and energy, and process and monitoring applications for defense, industrial, and commercial customers worldwide.  We currently have an exciting opportunity within our Flight Software Design Engineering group for a Satellite Flight Software Engineer to support a satellite system development program in our Huntsville, AL location. This role will develop requirements, design, implement, integrate and test satellite related embedded systems.  DUTIES AND RESPONSIBILITIES: Assess and/or develop requirements, and design, implement, integrate and test work products. Responsible for direct hands-on development of software in support of real-time and embedded satellite related systems. Collaborates daily with GA and customer engineering and program management teams. Provides documentation and makes technical presentations as required. Support development, review, and editing of technical documents as required. Performs other duties as assigned or required. We recognize and appreciate the value and contributions of individuals with diverse backgrounds and experiences and welcome all qualified individuals to apply.  42982 Job Qualifications: Typically requires a bachelors degree, masters degree or PhD in engineering or a related technical discipline from an accredited institution and progressive engineering experience as follows; twelve or more years of experience with a bachelors degree, ten or more years of experience with a masters degree, or seven or more years with a PhD. May substitute equivalent engineering experience in lieu of education. Bachelors in Electrical or Computer Engineering or related engineering field required. Strong embedded software development discipline is a required. Embedded C/C++ programming experience is required. Experience working with custom hardware, reading schematics, and working with hardware designers is required. Must be a resourceful ""self-starter"" capable of researching details of target processor hardware and interfaces. Experience with RTOS, ARM, I2C, SPI, Ethernet, and Linux is desired. Experience with Visual Studio IDE is desired. Experience with satellite or missile avionics flight code is highly desired. Experience with software unit, integration, and functional testing is desired. Must possess the ability to understand new concepts quickly and apply them accurately throughout an evolving environment. Strong communication, presentation, and interpersonal skills are required enabling an effective interface with other departments and/or professionals. Must be able to work both independently and in a team environment. Technical task leadership experience is desired. Ability to obtain and maintain DoD security clearance is required.  Salary:$116,480 - $208,505Travel Percentage Required 0 - 25Relocation Assistance Provided Not Provided US Citizenship Required? YesClearance Required? Desired Clearance LevelSecret WorkstyleOnsiteShow more Report"
"https://www.glassdoor.com/job-listing/software-systems-engineer-sse-integration-innovation-inc-JV_KO0,29_KE30,56.htm?jl=1008840555668",Alabama,"Integration Innovation, Inc.",,4,,"Overview:  i3 is seeking a Software Systems Engineer to provide technical and professional support to the Command, Control and Effects (C2E) Product Office (PO) within the Program Management Office (PMO) Uncrewed Aircraft Systems (UAS). The SSE will assist the C2E PO by providing software system subject matter expertise to the development, testing, product management, and fielding activities. The ideal candidate will understand and have knowledge of DO 178C, Design Assurance Levels (DAL), MIL-STD-882, FACE, and Agile methodology. This position is located in Huntsville, AL at Redstone Arsenal. Responsibilities: Collect information on systems-level project specifications, performance requirements, and known capabilities and limitations as they relate to the LE system. Review contractor developed systems software to improve performance, correct errors, and conform with compatibility requirements of available hardware. Determines feasibility of proposed system modifications or design, ensuring the needs and requirements of the user will be met within time and cost requirements. Designs systems software to meet project requirements, collaborating with systems analysts, engineers, programmers, and other developers as needed. Develops and leads software system testing and validation procedures; compiles relevant documentation. Uses mathematical models and scientific analysis to predict and measure consequences and other outcomes of software system design. Coordinates and schedules installation of software system. Analyze architectural and functional requirements, specifications, and interfaces. Evaluate detailed software specifications and designs. Monitor/review software and system integration and testing functions. Monitor implementation of development standards including but not limited to Mil-STD-882E, FACE, and others. Help with presentations and development of course of actions to upper management. Qualifications:  Required: Bachelor’s degree (or advanced degree) in any of the engineering disciplines from a college program with ABET (Accreditation Board for Engineering and Technology, Inc.) certification. +4 years of experience with a willingness to learn new processes. Knowledgeable of DO 178C and Design Assurance Levels (DAL). Knowledge of Mil-STD-882E, FACE, and others. Knowledge of C and C++, Matlab, CAMEO, and Doors. Knowledge of Modular Open System Approach (MOSA) and Agile design and development principles. Ability to review and analyze computer programs for various purposes. Ability to analyze and address needs of users based on User Requirements and CONOPS. Thorough understanding of computer engineering principles and procedures. Ability to manage time and prioritize tasks. Excellent verbal and written communication skills. Communication skills to interface with government and contractors to represent technical and programmatic positions. Must be a self-starter that thrives in a dynamic team environment. Candidate must possess a proven ability to develop and provide reports to management. Clearance: Active DoD Secret security clearance and the ability to maintain such is required. US Citizenship is required. About i3:  Headquartered in Huntsville, AL, i3 is a national leader in providing innovative technical and engineering solutions to a broad customer base across the U.S. DoD. Specializing in missile and aviation engineering and logistic services, electronic warfare and electromagnetic affects analysis, UAS system integration and flight operations, full lifecycle C5ISR engineering services, engineering analysis, cybersecurity and IT/IA innovative solutions and virtual training, simulation & serious game development and implementation. We were founded in 2007 with the intent to do business differently. Our focus is to leave our team members and customers better than we found them. Our ultimate goal is to strengthen our Nation and our warfighter. Perks and Benefits at i3: 100% team member owned Outstanding insurance coverage 401(k) match Health and wellness incentives Tuition and certification reimbursement Generous PTO Fun culture with company activities Countless opportunities to give back to the community through our charitable organization, i3 Cares We work hard. We compete hard. We play hard. Apply now to join us!Show more Report"
