URL,Location,Company,Employment Type,Years of Exp,Education Level,Data
"https://www.glassdoor.com/job-listing/software-engineer-level-ii-uda-technologies-JV_IC1127412_KO0,26_KE27,43.htm?jl=1005564523675",Alabama,UDA Technologies,Fulltime,5,"BA, MCA","UDA Technologies is seeking individuals for team and project leader positions in Software Engineering and Technology positions in the Auburn office. Selected individuals will work as a team with software development, presales engineering, and marketing staff to develop and advance a suite of integrated project management software applications. Candidates must have a software engineering, computer science, or related degree and 2-5 years of commercial software development experience. Ideal candidates will have a mature and outgoing personality, excellent verbal and written communication skills, plus working knowledge in database development, Visual Studio.NET, VBA, T-SQL or Microsoft SQL Server 2000, GUI development, configuration management, network protocols, and XML (preferred but not required). These are full-time, long-term positions. Benefits include excellent salary, 401K, profit-sharing, BlueCross BlueShield health and dental coverage, vacation, holidays and sick leave, discounted health club membership, opportunities for career advancement, and friendly office environment. Responsibilities:  Act as a team lead to accomplish development initiatives Develop, document, and maintain product application source code Review and debug product application source code to maintain quality control standards Ability to development and/or manage a version controlled environment - Microsoft SourceSafe Develop new components for growing software suite Provide advanced application support Evaluate customer needs and provide feedback for new product features Analyze and improve software development plan and procedures Participate in analyzing and planning new opportunities and markets for software Requirements:  Minimum of 2-5 years of commercial software development experience B.S. in software engineering, computer science, or related degree Working knowledge of Visual Studio.NET, VBA, T-SQL or Microsoft SQL Server 2000, GUI development, configuration management, network protocols, and XML (preferred but not required) MCAD/MCP or MCSD preferred but not required Excellent verbal and written communication skills Understanding of software development cycles Ability to plan for and meet development deadlines Must be self-motivated, willing to learn and adapt to new situations, and focused on customer needs  Submit cover letter and resume to careers@uda1.com"
"https://www.glassdoor.com/job-listing/tier-1-end-user-support-engineer-remote-hybrid-birmingham-al-area-magna5-ms-llc-JV_IC1127429_KO0,65_KE66,79.htm?jl=1009060607921",Alabama,Magna,Flexible,not given,,"Description:  ***Candidates must be within the Birmingham area. This role is 50% work from home and 50% work from customer sites in the Birmingham area. About the Role As a member of the Service Delivery team, an End User Support Engineer (Tier 1) is responsible for customer issues such as solving usage problems and fulfilling service desk requests that need IT involvement. The ability to work independently and remain self-motivated is a must. A strong work ethic and a proven track record of attendance is essential. The expectation is that the technician will troubleshoot beyond the PC, including troubleshooting servers, network devices, and cloud systems. The End User Support Engineer (Help Desk Technician) will work closely with the other staff members under the manager’s direction with responsibilities including, but not limited to: Responding to customer support requests that come in via phone, email, chat, or customer portal Interface with clients onsite 20 hours a week M-F, 8-12 Interacting with clients using professionalism and promptness Jointly solving problems through collaboration with team members. Providing quality customer service skills in all forms of communication Collaborating with Tier 2 and Tier 3 technicians on escalated customer support requests Documenting resolutions and building knowledge base articles Tracking time and activity in the Magna5 ticketing system Utilizing the Magna5 monitoring and cybersecurity systems to triage alerts and alarms Requirements:  What You Bring to the Team While an associate's degree is preferred, we value relevant and significant industry experience as a substitute for the education requirement. Microsoft, Cisco, and VMware certifications are required. Minimum of 12 months experience in administering/supporting any of the following: LAN/WAN environments Office365 and Azure Network Operations Center Help desk or relevant customer service skills Experience with PSA and RMM Tools Certifications Expectations: Microsoft, Cisco, Fortinet, and VMware certifications required. Cisco Certified Network Associate (CCNA) Microsoft Intermediate Certificates Security+ Fortinet Network Security Expert 7 (NSE7) Preferred Skills: Microsoft Windows Server 2012/2016/2019 and Active Directory Microsoft Office Suite and Office365 experience Fundamental understanding of DNS, DHCP, and TCP/IP Microsoft Exchange and SQL Server VMware vSphere 6.5 and above Knowledge of backup technologies Knowledge of security practices and policies Work Perks 50% WFH / 50% onsite at clients Paid time off including paid holidays and floating holidays. Bonus potential based on individual and company performance. Highly competitive and flexible medical, dental, and vision benefits plans 401(k) with employer match Tailored Life and Disability insurance plans Full reimbursement for approved professional certification and career enriching opportunities. Magna5 Values Win Together – We collaborate with clients and across the Magna5 team to provide complete solutions for every IT challenge. Respond Fast – When clients or teammates reach out, we answer with urgency, assembling the needed expertise to provide quick and accurate resolutions. Earn Trust – We strive to earn and keep the trust of our clients and teammates through our actions every day, fulfilling every promise we make. Stay Transparent – No secrets and no surprises. We respect our clients and one another by providing candid assessments and complete, accessible information. Think Ahead – “Good enough” isn’t good enough. We strive to be the best. Our team members are proactive with our problem solving and work to stay on the leading edge of new technologies that drive client success. What We Do Magna5 is a rapidly growing IT Managed Service Provider delivering cybersecurity, private and public cloud hosting, backup and disaster recovery and other advanced services from mid-market to enterprise customers nationwide, including leaders within the education, healthcare, government, financial services, manufacturing, and other industry segments. We integrate advancements in technology and processes to drive businesses forward. As a trusted managed services provider, we bring together the right mix of managed IT services, security, and network connectivity, fully managed by our team of experts 24/7/365. Our passion is to help companies function better, faster, and smarter. We offer an exciting and collaborative environment, with growth potential. For more information, visit our website at www.magna5.com."
"https://www.glassdoor.com/job-listing/associate-controls-software-engineer-pa-solutions-JV_IC1127428_KO0,36_KE37,49.htm?jl=1009082923664",Alabama,PA Solutions,Flexible,not given,,"Job Description Required Duties: The candidate must be able to work in a professional engineering team-based environment. Engineering teams are responsible for the design and integration of control systems for customer applications and processes. Duties may include and are not limited to PLC and HMI programming, network design, system commissioning, system support, internal/external training, and technical consultation. Areas of focus are controls standardization. Candidate Responsibilities / Must also possess the following traits: Logical thinker & problem solver Organized & detail oriented Strong verbal and written communication skills Self-motivated with “can do” mindset Strong leadership skills Team player with emphasis on team development Innovative regarding new processes and development aids Budget and deadline aware Must be willing to travel up to 70% Must be willing to work long hours on various shift models Specific Responsibilities: The following lists are general responsibilities that may vary from customer to customer. Developing standardize code & development tools, including: Creating PLC/HMI/Diagnostic Libraries (AOIs, FBs, UDT, Faceplates, etc.) Creating Quality Check Tools – used to validate standards were properly executed Creating Process for Standards deployment including input/outputs of deliverables and utilizing check-in/check-out and sign-off procedures to ensure Quality and Timing Milestones are met Secondary: Participate in Design Reviews and support customer meetings proactively Train team members on project standards as applicable Plan to execute work within budget, with exceptional quality (FTR), and on time Track and report metrics as required Forecast time/resources to complete remaining work Participate in continuous improvement initiatives and champion outcomes of the initiatives. Supervise activities of functionally assigned personnel, applying knowledge of automation concepts and procedures and production area knowledge Execute, supervise, and verify all works aligns to customer specifications and expectations. Apply special knowledge of automation, controls engineering, and robotics where applicable Travel to customer sites as necessary for the betterment of assigned team or to personally deliver optimal solutions Additional Information Technical Skills: PLC Programming Rockwell – Studio5000, RSLogix 5 Siemens – TIA Portal V15+, Step 7 HMI Design: Rockwell – RS/FT View ME/SE Siemens – TIA Portal Advanced, WinCC Flexible/SCADA Computer Programming: Experience in one or more of the following: Visual Basic, C++, C#, Java, Python, etc. General Networking - Ethernet troubleshooting and design of various hardware types and configurations Network Address Translation VLANs Various Network Topologies (Star, Linear, Ring…) Business Software - Produce documentation, calculations, and presentations Microsoft Office: Hardware Design: Understand electrical, pneumatic and water schematics and complete the integration of industrial automation systems Education and Experience: Bachelor’s degree in a controls related field (Electrical Engineering, Computer Engineering, Computer Science or equivalent) One to three plus years of applicable experience in an industrial environment that includes design, debug, startup, and production-readying of industrial controls equipment. Must have knowledge of multiple customer platforms. Experience must include complete knowledge of full project lifecycle HSE All employees have the responsibility to work in a safe manner and report any health, safety or environmental concern to their manager or supervisor in a timely manner. Employee responsibilities for Health, Safety and Environment include: Work in compliance with divisional health, safety and environmental procedures Refrain from removing or altering safety devices or guarding unless hazardous energies are controlled through lockout-tagout methods Report any unsafe conditions or unsafe acts Report defect in any equipment or protective device Ensure that the required protective equipment is used for the assigned tasks Attend all required health, safety and environmental training Report any accidents/incidents to supervisor Assist in investigating accidents/incidents Refrain from engaging in any prank, contest, feat of strength, unnecessary running or rough and boisterous conduct Join the Winning Team at PA Solutions, Inc. (a global division of ATS Automation). We help exceptional customers automate their manufacturing as Tooling System Integrators. We work with Global OEM's/Tier suppliers supporting transportation and aerospace industries. Take your place among the best in the business and grow your career with PA Solutions, Inc. Join an environment where a passion for innovation is combined with an uncompromised commitment to quality. PA Solutions, Inc. offers a superior benefits package designed with you in mind! If you would like to automate your future, check us out and be a part of our unprecedented growth! All qualified applicants will receive consideration for employment without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations."
"https://www.glassdoor.com/job-listing/software-engineer-huntsville-al-sentinel-davidson-technologies-inc-JV_IC1127653_KO0,40_KE41,66.htm?jl=1008944697689",Alabama,"Davidson Technologies, Inc.",,10,,"Davidson is seeking a Software Engineer in Huntsville, AL.  This position will support a major strategic weapons system program. Davidson will be supporting the Air Force’s development, production, sustainment and deployment of hardware and software systems for Intercontinental Ballistic Missile (ICBM) Ground and Airborne Launch Control Systems, Launch Facilities and associated infrastructure Qualified candidate will work a 9/80 work schedule which allows employees to work a nine-hour day Monday through Thursday to take every other Friday off The candidate that is selected will perform the full software development life-cycle activities including requirements analysis, design, implementation, unit testing, integration, verification, documentation, and configuration management using Agile methodology  Requirements:  Bachelor's Degree in a STEM field and 2-10 years of Software Engineering Experience Experience in software engineering with C/C++ in a Linux environment U.S. Citizenship Desired Competencies/Experience/Certifications:  Experience in software development on a real time operating system Experience with Agile Scrum or Kanban methodologies Experience using and/or setting up a DevSecOps pipeline Familiarity with common source control tools (git, Mercurial, etc.) and automated build system workflows (Jenkins, Go, etc.) Familiarity with virtual machine technology Active DoD Secret and able to obtain Top Secret Security Clearance Clearance Requirements: Must possess a DoD Secret Security Clearance"
"https://www.glassdoor.com/job-listing/software-engineer-peopletec-inc-JV_IC1127653_KO0,17_KE18,31.htm?jl=1009108204879",Alabama,"PeopleTec, Inc.",,5,,"Responsibilities:  PeopleTec is currently seeking a Software Engineer to support our Huntsville, AL location. Responsible for executing software development with a specific focus on developing aviation HWIL capabilities. The software development candidate will be developing unique software solutions and exploring new technologies in the realm of avionics communications and testing. Design the software architecture to ensure its compatibility with physics-based simulation systems, emphasizing scalability, maintainability, and extensibility. The ideal candidate will have proven skills in writing clean, maintainable, and testable code and architecting of software products and tools from the ground up.  Qualifications: Desired Skills/Experience: Experience with embedded C/C++ programming and Python Experience with SOLID principles and design Working understanding of Agile development methodologies Experience with Git version control Good verbal and written communication skills Experience supporting the Army T&E and/or FVL communities. Experience integrating SILs (specifically aviation SILs) Ability to obtain an interim DoD Security Clearance after start date and maintain this level of clearance during their employment. Travel: 10 % Must be a U.S. Citizen An active DoD Secret clearance is required to perform this work. Candidates are required to have an active Secret clearance upon hire, and the ability to maintain this level of clearance during their employment. Education Requirements: BS in STEM & 5 years experience Overview:  People First. Technology Always. PeopleTec, Inc. is an employee-owned small business founded in Huntsville, AL that provides exceptional customer support by employing and retaining a highly skilled workforce. Culture: The name ""PeopleTec"" was deliberately chosen to remind us of our core value system - our people. Our company's foundation was built on placing our employees and customers first. With an award-winning atmosphere, we have matured into a company that boasts the best and brightest across multiple technical fields. Career: At PeopleTec, we value your long-term goals. Whether it's through our continuing-education opportunities, our robust training programs, or our ""People First"" benefits package, PeopleTec truly believes that our best investments are our people. Come Experience It. #cjpost #dpost EEO Statement PeopleTec, Inc. is an Equal Employment Opportunity employer and provides reasonable accommodation for qualified individuals with disabilities and disabled veterans in its job application procedures. If you have any difficulty using our online system and you need an accommodation due to a disability, you may use the following email address, applicationhelp@peopletec.com and/or phone number (256.319.3800) to contact us about your interest in employment with PeopleTec, Inc. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, genetic information, citizenship, ancestry, marital status, protected veteran status, disability status or any other status protected by federal, state, or local law. PeopleTec, Inc. participates in E-Verify."
"https://www.glassdoor.com/job-listing/software-test-engineer-remote-or-hybrid-option-heptagon-information-technology-llc-JV_IC1127704_KO0,46_KE47,82.htm?jl=1009116933834",Alabama,"Heptagon Information Technology, LLC",Fulltime,not given,,"In this role, you will work with our dynamic NexGen automation development team to support critical Software Development Life Cycle (SDLC) activities for internal and external customers by designing and developing software that will support our test team through automation efforts.In this role, you will:Review requirements, specifications, and technical design documents to create test casesCreate detailed, comprehensive, and well-structured test casesIdentify, record, document thoroughly and track defectsPerform thorough regression testing when defects are resolvedTrack and monitor defects to closureUtilize Zephyr Scale to design, update and execute test casesAbility to utilize JIRA and Confluence to update documents and Operational deliverablesWork with development team to understand software design/customizations ·Work effectively in an Agile EnvironmentRequired Skills and Experience:Strong verbal and written communication skills to openly discuss test procedures with teammates and the test teamDeductive reasoning skills to interpret test procedure requirements into actionable software componentsSkills in object-oriented programming like Java and Python that will allow you to transpose software components from one language to anotherThe ability to be vocal and assist in troubleshooting working sessionsExperience with government cyber security principles · Understands and can operate within an agile environmentIs a self-starter who can think beyond the scope of the requirements to innovateExperience in planning the implementation of automated test plans and automated testing using either open source or commercial test automation toolsUS Citizenship RequiredSecret Clearance is RequiredDesired Skills and Experience:Knowledge of Air Force CE Community.Knowledge of TRIRIGA IWMS software.Experience working with federal government programs, particularly DoDAtlassian toolsSeleniumBash scriptingMavenJenkinsAirflowPKI certificatesJmeter/PymeterRequired Clearance:Must possess a verifiable Department of Defense Secret clearance.Job Type: Full-timePay: $90,000.00 - $120,000.00 per yearBenefits:401(k)401(k) matchingDental insuranceEmployee discountHealth insurancePaid time offReferral programVision insuranceSchedule:Monday to FridaySecurity clearance:Secret (Required)Work Location: In person"
"https://www.glassdoor.com/job-listing/php-programmer-mysql-and-object-oriented-code-development-online-commerce-group-ocg-JV_IC1127704_KO0,57_KE58,83.htm?jl=1009075018508",Alabama,Online Commerce Group (OCG),"Parttime, Remote",not given,Bachelor's degree,"LOCATION Montgomery, Alabama or Part-Time Remote (For hire or contract)  JOB DESCRIPTION We are looking for a skilled PHP Programmer with a strong background in MySQL and expertise in object-oriented code development. The successful candidate will play a key role in designing and developing secure, high-performance web applications, contributing to our mission of delivering cutting-edge solutions to our clients. This is an excellent opportunity for a motivated professional to showcase their technical skillset in a collaborative work environment.  JOB DUTIES Develop, test, and deploy custom web applications using PHP, MySQL, and other relevant technologiesCollaborate with cross-functional teams to analyze client requirements and propose technical solutionsWrite clean, maintainable, and efficient code, following best practices and coding standardsCreate and execute database queries and optimize database performanceParticipate in code reviews, providing constructive feedback to ensure high-quality codeTroubleshoot and resolve application issues, ensuring timely resolution for a seamless user experienceStay updated with the latest industry trends and technologies to continuously improve development practices  JOB REQUIREMENTS Bachelor's degree in Computer Science, Software Engineering, or a related field (or equivalent work experience)Proven work experience as a PHP Programmer, preferably in a fast-paced development environmentKnowledge of PHP, MySQL, and object-oriented programming (OOP) principlesProficiency in HTML, CSS, JavaScript, and jQueryExperience working with version control systems (e.g., Git)Problem-solving abilities and attention to detailEffective communication skills and ability to collaborate with cross-functional teamsExperience with APIs and/or EDIs  Not Required (but helpful) Python, XML, JSON, Lampstack, Redis, memcache, mongoDB, web services  To apply for this position, submit your resume to jobs@onlinecommercegroup.com."
"https://www.glassdoor.com/job-listing/software-developer-product-tom-mcleod-software-corp-JV_IC1127429_KO0,26_KE27,51.htm?jl=1009057064761",Alabama,Tom McLeod Software Corp,,not given,Bachelor's degree,"Purpose of this Position: The Software Developer – Product will contribute directly to the Company’s continued growth and success. As a member of our product development group, the Software Developer – Product will work within an Agile SCRUM team building the features for the next generation of McLeod’s software products.   Essential Duties and Responsibilities include the following. Other duties may be assigned.  Write code in Java and TypeScript for new and existing applications Participate in SDLC in an Agile development model Wide range of opportunities based on/tailored to candidate’s skills and experience Works within specifications provided to meet programming assignment goals and objectives in a timely and accurate manner Solve complex problems, work in a fast growing and creative company, work on multiple projects with varying deadlines, serve customers and invent workable solutions Troubleshoot and participate in solving customer business challenges through software enhancements and changes Analyze customer modifications and determine programming changes needed to provide a solution   Competencies:  Opportunities for all experience levels Strong skills in core Java and/or TypeScript Strong understanding of object-oriented programming, data structures, and design patterns Familiarity with Relational Database Management Systems and working with SQL Full SDLC experience Expertise in the following is an advantage: SQL, API Development, Git, UI development, IntelliJ, VS Code Experience working in an agile development model is a plus Excellent communications skills (verbal and written)   Qualifications:  To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.   Education/Experience:  Bachelor's degree (B. S.) from four-year college or university; or three to five years related experience and/or training; or equivalent combination of education and experience.   Language Ability:  Ability to read, analyze, and interpret trade publications, technical documentation, reports, and other documents. Ability to respond to common inquiries from customers, peers, or members of the business community. Ability to write communications and documentations grammatically correct for routine business correspondence.   Reasoning Ability:  Ability to define problems, collect data, establish facts, and draw valid conclusions. Ability to interpret an extensive variety of technical instructions with abstract and concrete variables.   Computer Skills:  To perform this job successfully, an individual should have strong skills in core Java. SQL. SDLC experience. TypeScript. API Development. Git. UI development. IntelliJ. VS Code.   Certificates and Licenses:  None.   About Us  Since 1985, McLeod Software has provided powerful transportation management and trucking software solutions to the trucking industry. These solutions, developed entirely by our company, are comprehensive and support integration with a broad array of complimentary logistics products.  We are the leader when it comes to software for trucking dispatch operations management, freight brokerage management, fleet management, document imaging, workflow, EDI, and business process automation solutions for trucking, freight brokerage, third party logistics, and shipper companies in the United States.  With an established base of more than 1,200 active customers throughout North America, McLeod Software is dedicated solely to the transportation industry. This focus means we have a deep understanding of the needs and intricate details involved in carrier, broker, and freight management businesses of all types.  Participation in the trucking and brokerage industry is extremely important to McLeod Software. We have always believed that we benefit beyond our investment from our active participation in the industry's most important organizations. In addition to national organizations like the ATA, TCA, TIA, AFTC, NTTC, and NPTC we belong to and participate in over 20 state and regional organizations."
"https://www.glassdoor.com/job-listing/software-engineer-associate-model-sim-weapons-systems-fire-control-development-integration-boeing-JV_IC1127653_KO0,90_KE91,97.htm?jl=1008718268393",Alabama,BOEING,Flexible,not given,Master,"At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Software Engineer – Associate (Model & Sim - Weapons Systems Fire Control Development Integration) Why This is an Exciting Role: In this role, you will be a software engineer using Agile software development methods. You will assist in planning and executing Ground-Based Midcourse Defense (GMD) Element Modeling and Simulation development and integration for the upgrades to the GMD Element. As Software Engineer on this team your duties will be: Assist with the development and integration of the GMD Weapon Systems M&S products Assist with development and integration of M&S products based on flow diagrams, Software Design documents, Interface Control documents, and dynamic M&S outputs Assist with reviewing system designs through Models Based Systems Engineering tools such as Cameo Work effectively in a rapid paced team environment What Makes BI&A Different: As a fully owned subsidiary of The Boeing Company, BI&A offers an optimal mix of a small company environment with exceptional opportunities supported by a large corporation. Every day, Boeing Intelligence & Analytics supports global missions by building and delivering intelligence, analytics, and cyber solutions that enable users to advance national security. From hardware and software engineering solutions to analytics that keep this nation safe, we create value that meets users’ needs. With vibrant partnerships and innovative approaches, we serve the Intelligence Community through innovation and vision. We have provided our customers with the tools needed to counter evolve global and cyber threats, and to improve wartime decision-making. Our talented employees bring software development, systems engineering, and advanced analytics expertise.   We offer numerous prime contract opportunities with customers headquartered in Maryland, Virginia, and the District of Columbia, as well as subcontract opportunities that align with our areas of focus and additional opportunities nationwide through our parent company.   We have current open positions on awarded programs across diverse customer sets and are anticipating upcoming contract awards with a 5-year life cycle and an additional 5 option years.   Our diverse portfolio allows our employees to move to other projects and teams as they gain further proficiency in their current skill set and learn new skill sets along the way.   We offer hands-on access to cutting-edge technologies and a culture of technical excellence. Experience and Qualifications: To be eligible for this demanding position, the ideal candidate should demonstrate the following experience and qualifications: Required Education and Years of Experience: Education/experience typically acquired through advanced technical education from an accredited course of study in engineering, computer science, mathematics, physics or chemistry (e.g. Bachelor) and typically 2 or more years' related work experience or an equivalent combination of technical education and experience (e.g. Master). In the USA, ABET accreditation is the preferred, although not required, accreditation standard. Required Qualifications: Understanding of fire control or weapon systems Experience with or knowledge of one or more of the following: C, C++, Java, Python Ability to understand complex system designs and algorithms Ability to derive a system design/functionality based on high level requirements Design flow diagram of system functionality Participate in Agile based development team Brief completed work at iteration demonstrations Brief completed work to stakeholders Desired Qualifications: GMD program experience System of Systems Integration experience Strong problem-solving skills, including the ability to review performance and identify root cause and recommend solutions Knowledge of Agile development process Experience with Git, Jenkins, or the Atlassian tool suite (Jira) Utilization of Digital Engineering environment Good verbal and written communication skills, must be able to work independently and will possess the poise and flexibility required to work in a highly dynamic environment Telework Availability: None This position requires the ability to obtain a US Security Clearance for which the US Government requires US Citizenship as a condition of employment. ( An interim and/or final U.S. Secret Clearance Pre-Start is required.) This position requires clearing a background check and an enhanced Personal Conflict of Interest (PCI) requirements as a condition for employment. Summary Pay Range: Please note that the information shown below is a general guideline only. Pay is based upon candidate experience and qualifications, as well as market and business considerations. $80,000 - $120,000 BI&A is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race,color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status. Equal Employment Opportunity is the Law (PDF) Equal Opportunity Employer: We are an equal opportunity employer. We do not accept unlawful discrimination in our recruitment or employment practices on any grounds including but not limited to; race, color, ethnicity, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military and veteran status, or other characteristics covered by applicable law. We have teams in more than 65 countries, and each person plays a role in helping us become one of the world’s most innovative, diverse and inclusive companies. We are proud members of the Valuable 500 and welcome applications from candidates with disabilities. Applicants are encouraged to share with our recruitment team any accommodations required during the recruitment process. Accommodations may include but are not limited to: conducting interviews in accessible locations that accommodate mobility needs, encouraging candidates to bring and use any existing assistive technology such as screen readers and offering flexible interview formats such as virtual or phone interviews."
"https://www.glassdoor.com/job-listing/software-engineer-ii-bae-systems-JV_IC1127653_KO0,20_KE21,32.htm?jl=1009086385040",Alabama,BAE Systems,"Fulltime, Flexible, Hybrid, Remote",2,BA,"Job Description  Because this role involves a combination of collaborative/in-person and independent work, it will take the form of a hybrid work format, with the majority of your time working onsite along with some remote activities when possible. Do you want to be part of a team that designs and writes software that really matters? Do you want to contribute to bringing America’s warfighters home safely? Do you want to be a part of a cause greater than yourself? Then, we need to talk!  Our engineers are the lifeblood of our company, and we are more than 5,000 strong. With our robust offering of educational and career development opportunities, your chances to grow are limitless.   In Precision Strike & Sensing Solutions (PS) we design, develop, and manufacture state-of-the-art systems and technology that enable our customers to execute their mission. We are thought leaders in the application of seeker, guidance, and control technologies, and we have a place waiting for you at our Huntsville, Alabama facility. Job Overview and Opportunities We are looking for a talented early career Software professional to help us create the world’s most advanced solutions in the area of precision guided munitions and missiles. We develop and incorporate algorithms utilizing a multi-processor architecture that also incorporates GPUs. Our software implementations transform both radar and infrared gathered signals to enable weapons to precisely find their target and keep our warfighters safe as they execute their missions.   In this exciting role, you will enjoy opportunities to take on diverse and challenging work assignments, flexible scheduling with every other Friday off, an inviting and supportive culture, competitive compensation, and an excellent benefits package that includes tuition reimbursement for advanced degrees. We will provide you opportunities to learn, leverage our current technologies, incorporate new technologies, and if you desire…become an expert or future technical leader in our engineering organization. Job Environment In your role, you will be part of a dynamic software development team performing analysis, design, implementation, and integration of typically C++ based embedded software in a Linux development environment utilizing a DevSecOps Software Factory approach.  If you desire more, you can grow into a technical leader in our engineering organization where you can mentor and lead a development team along with having opportunities to present your craft and technical designs to our customers. We put our customers first – exemplified by our mission: “We Protect Those Who Protect Us®.”  Please note that pursuant to a government contract, this specific position requires US citizenship status.  Required Education, Experience, & Skills  Secret Clearance (active within the last two years) Bachelor's Degree in computer science, computer engineering, or related field, and 2 years related work or equivalent experience Experience with modern design, development practices, and implementation in C++ Experience with source code control and collaboration tools Willingness to perform a wide variety of related tasks over the software lifecycle  Preferred Education, Experience, & Skills  Real-time embedded development GIT, Jira, Confluence Agile Development experience within a DevSecOps environment Designing and/or implementing software algorithms  Pay Information Full-Time Salary Range: $68700 - $116800  Please note: This range is based on our market pay structures. However, individual salaries are determined by a variety of factors including, but not limited to: business considerations, local market conditions, and internal equity, as well as candidate qualifications, such as skills, education, and experience.   Employee Benefits: At BAE Systems, we support our employees in all aspects of their life, including their health and financial well-being. Regular employees scheduled to work 20+ hours per week are offered: health, dental, and vision insurance; health savings accounts; a 401(k) savings plan; disability coverage; and life and accident insurance. We also have an employee assistance program, a legal plan, and other perks including discounts on things like home, auto, and pet insurance. Our leave programs include paid time off, paid holidays, as well as other types of leave, including paid parental, military, bereavement, and any applicable federal and state sick leave. Employees may participate in the company recognition program to receive monetary or non-monetary recognition awards. Other incentives may be available based on position level and/or job specifics.  About BAE Systems Electronic Systems  BAE Systems, Inc. is the U.S. subsidiary of BAE Systems plc, an international defense, aerospace and security company which delivers a full range of products and services for air, land and naval forces, as well as advanced electronics, security, information technology solutions and customer support services. Improving the future and protecting lives is an ambitious mission, but it’s what we do at BAE Systems. Working here means using your passion and ingenuity where it counts – defending national security with breakthrough technology, superior products, and intelligence solutions. As you develop the latest technology and defend national security, you will continually hone your skills on a team—making a big impact on a global scale. At BAE Systems, you’ll find a rewarding career that truly makes a difference. Electronic Systems (ES) is the global innovator behind BAE Systems’ game-changing defense and commercial electronics. Exploiting every electron, we push the limits of what is possible, giving our customers the edge and our employees opportunities to change the world. Our products and capabilities can be found everywhere – from the depths of the ocean to the far reaches of space. At our core are more than 14,000 highly talented Electronic Systems employees with the brightest minds in the industry, we make an impact – for our customers and the communities we serve.  Our Commitment to Diversity, Equity, and Inclusion: At BAE Systems, we work hard every day to nurture an inclusive culture where employees are valued and feel like they belong. We are conscious of the need for all employees to see themselves reflected at every level of the company and know that in order to unlock the full potential of our workforce, everyone must feel confident being their best, most sincere self and be equipped to thrive. We provide impactful professional development experiences to our employees and invest in social impact partnerships to uplift communities and drive purposeful change. Here you will find significant opportunities to do meaningful work in an environment intentionally designed to be one where you will learn, grow and belong."
"https://www.glassdoor.com/job-listing/software-engineer-ierus-technologies-inc-JV_IC1127653_KO0,17_KE18,40.htm?jl=1008981665193",Alabama,"IERUS Technologies, Inc.",,15,Ph.D.,"IERUS specializes in electromagnetic spectrum technologies and design for RF, IR, and optical applications. IERUS also supports customers with a diverse set of competencies including software development, air and missile defense, and systems engineering. IERUS develops value for our defense and commercial customers through accelerations of the technology life cycle: identifying, creating, transitioning, and producing technologies with integrity of purpose and product. IERUS is always looking for bright, talented, motivated, and dedicated employees in the engineering field, especially those with electromagnetics experience. IERUS offers competitive compensation packages, retirement options, and benefits packages. To learn more, please visit www.ierustech.com. Job Description: IERUS Technologies is seeking an experienced Electrical Engineer (7-15 years) to design embedded systems software (C/C++) within an RTOS environment; interfacing to FPGA IP cores and designing/integrating custom and commercial IP cores on SoC based systems. The electrical engineer is responsible for:  Software design/code (C/C++/Assembly)/debug and integration of real-time, embedded applications and RTOS/BSP drivers in a multi-threaded software architecture (e.g. RTLinux, VxWorks, FreeRTOS); Reading/understanding schematics to write low-level hardware interfacing software for real-time applications to meet functional, environmental and system requirements; System level analysis, modeling and simulation analysis/development and software development for testing and analysis of various electrical systems. (C/C++/Python).  Required Qualifications:  B.S., M.S. or Ph.D. in Engineering, Physics, or related technical field, or equivalent experience; Ability to obtain DoD Secret Clearance, therefore, U. S. Citizenship is required; RTOS experience (such as VxWorks, or real-time Linux); Embedded software experience in C/C++.  Desired Qualifications:  Active Secret clearance; FPGA VHDL design, debug, integration, and commercial IP Core integration experience for SoC; SoC software experience (bootloader, multi-threaded applications); Experience with video formats and compression; Experience with telemetry frame design and telemetry systems; Experience writing kernel drivers; Python scripting experience.  Location: Huntsville, Alabama IERUS Technologies is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age, or any other federally protected class. IERUS Technologies participates in E-Verify"
